Count,Customer ID,Customer Name,Customer Type,Service Voltage,Phase
3515,2020121645,"LIANZA, ESPERANZA VILUNTA",RES2,240,1
3516,2020121646,"CABELIN, SAMUEL MAKABENTA",RES2,240,1
3517,2020121647,"PASCUAL, APOLINARIO C.",RES3,240,1
3518,2020121648,"HIGUM, MARENO INSIGNE",RES1,240,1
3519,2020121649,"JULI, LIEZEL SALVACION",RES4,240,1
3520,2020121650,"YAPAN, JANET D.",RES2,240,1
3521,2020121652,"DAVOCOL, EDWARD DEXTER CLEMENTE",RES2,240,1
3522,2020121653,"DAVOCOL, ARLENE A.",RES1,240,1
3523,2020121654,"ORIOL, CASIMERO BACALTOS SR.",RES4,240,1
3524,2020121655,"AGUIRRE, ROTILLA GAUSIN",RES1,240,1
3525,2020121656,"CHAVEZ, DAISY MAE",RES1,240,1
3526,2020121657,"DIGMAN, RAYMUNDO CIRERA",RES3,240,1
3527,2020121658,"PAMANIAN, JASMINDA G.",RES1,240,1
3528,2020121660,"ORIOL, RAYMUNDO SR CANDAZA",RES1,240,1
3529,2020121662,"HIGUM, DEMETRIO I. JR",RES1,240,1
3530,2020121663,"PASCUAL, GREGORIO A JR",COM1,240,1
3531,2020121664,"DAVOCOL, IRENE A.",RES2,240,1
3532,2020121665,"ARIMADO, IRENE P",RES3,240,1
3533,2020121667,"CALAMAYA, ANITA HIGUM",RES1,240,1
3534,2020121668,"AGUILOS, CAMELA FLORENDO",RES2,240,1
3535,2020121670,"BACALTOS, REMEDIOS M.",RES1,240,1
3536,2020121671,"CLEMENCIO, TED DENNIS ORIOQUE",RES1,240,1
3537,2020121672,"DAVOCOL, EDUARDO IBAÑEZ",RES3,240,1
3538,2020121673,"NIEGAS, LYDIA R",RES1,240,1
3539,2020121675,"ABOGADO, JUDITH GARCIA",RES1,240,1
3540,2020121676,"ORIOL, ROSALINDA PELIPEL",RES1,240,1
3541,2020121677,"ORIOL, KAREEN HIGUM",COM1,240,1
3542,2020121679,"TISTON, ATHENA L.",RES4,240,1
3543,2020121680,"CAPALAR, MARILOU YNION",RES1,240,1
3544,2020121681,"AZORES, GLADYS S",RES2,240,1
3545,2020121682,"GREFIEL, DANIEL TOMAS OYZON",RES2,240,1
3546,2020121684,"NALDA, VERONICA V",RES1,240,1
3547,2020121685,"DIGMAN, WILSON M",RES1,240,1
3548,2020121686,"TADEFA, ULDARICO D",RES1,240,1
3549,2020121687,"AGUIRRE, MARIA PAZ",RES1,240,1
3550,2020121688,"CAÑONERO, ALBERT H",RES1,240,1
3551,2020121689,"BORERES, HIOSPECIO C",RES1,240,1
3552,2020121690,"FLORENDO, NICOLAS SR O",RES1,240,1
3553,2020121691,"MOLO, LORENZO LIPORADA",RES1,240,1
3554,2020121692,"DAGANASOL, JOSE F",RES1,240,1
3555,2020121693,"CAPALAR, ALBERTO N",RES1,240,1
3556,2020121694,"OLEDAN, ALEJANDRO JR C",RES1,240,1
3557,2020121695,"ABALLA, CEFERINO V",RES1,240,1
3558,2020121696,"CAÑEGA, WILBERT C",RES1,240,1
3559,2020121697,"BACATAN, ALLAN S",RES1,240,1
3560,2020121698,"JULI, ANALIZA VISTO",RES1,240,1
3561,2020121699,"DELIMA, IVY C",RES1,240,1
3562,2020121700,"DEDIL, EVELYN V",RES1,240,1
3563,2020121701,"ARPON, CHRISTIAN O",RES1,240,1
3564,2020121702,"ORTULA, SALVADOR O",RES1,240,1
3565,2020121703,"RENDORA, GLEN GOLEZ",RES1,240,1
3566,2020121704,"OLEDAN, ROWENA B",RES1,240,1
3567,2020121705,"NIMER, TERESITA DOROJA",RES1,240,1
3568,2020121706,"ROBEL, JERECHO OLEDAN",RES2,240,1
3569,2020121707,"GASPAR, RASTEMAR SEGUIN",RES2,240,1
3570,2020121708,"RUBIÑO, IRENE BACATAN",RES2,240,1
3571,2020121709,"CAÑEGA, LELIBETH O",RES1,240,1
3572,2020121710,"MORIEL, PATERNO JR",RES1,240,1
3573,2020121711,"ORTULA, SEVERINO S",RES1,240,1
3574,2020121713,"BACATAN, GINA AGUILOS",RES1,240,1
3575,2020121714,"ELIZON, EUGENE BRUN",RES1,240,1
3576,2020121715,"AGUILOS, SHERWIN FLORENDO",RES1,240,1
3577,2020121732,"PASCUAL, FLORDELUNA SORIANO",RES1,240,1
3578,2020130001,"GRAMA, MARITES D.",RES1,240,1
3579,2020130004,"GRAMA, MARIFE",RES1,240,1
3580,2020130005,"DELMO, SANTIAGO",RES3,240,1
3581,2020130006,"PALMES, BERNARDITA G.",RES1,240,1
3582,2020130009,"BABAGAY, CATHY W.",RES1,240,1
3583,2020130010,"ETAC, ROSEMELDA",RES2,240,1
3584,2020130012,"BENEDICTO, ASUNCION",RES1,240,1
3585,2020130013,"WALOHAN, RENATO",RES1,240,1
3586,2020130014,"WALOHAN, FELIX",RES1,240,1
3587,2020130015,"WALOHAN, LYDIA",RES3,240,1
3588,2020130016,"ESPINOSA, MA. LUZ",RES2,240,1
3589,2020130017,"OLEDAN, ROMEO",RES3,240,1
3590,2020130018,"GLER, DANTE",RES3,240,1
3591,2020130019,"DAPON, BIMBO JR.",RES3,240,1
3592,2020130695,"WALOHAN, FRANCISCA D.",RES1,240,1
3593,2020130885,CANAL ST. LIGHTS (6UNITS) C/O BRGY CHAIRMAN,ST,240,1
3594,2020131035,"WALOHAN, CHRISTINE G.",RES1,240,1
3595,2020131375,"PADILLA, LOUIE W.",RES1,240,1
3596,2020131450,"ABANG, MARISOL A.",RES3,240,1
3597,2020131465,"LLANETA, JONATHAN V.",RES2,240,1
3598,2020131470,"WALOHAN, RICARDO M. ",RES1,240,1
3599,2020131485,"MORAÑA, REYNALDO L.",RES1,240,1
3600,2020131500,"LIPARDO, BRENDA L.",RES1,240,1
3601,2020131505,"NICOL, FE Q.",RES1,240,1
3602,2020131547,"ABORITA, EDWIN LLANETA",RES1,240,1
3603,2020140005,"GERMONES, ELVIRA",RES1,240,1
3604,2020140010,"IGLESIA NI CRISTO/ CONVENT/ SANTIAGO, B.",PB,240,1
3605,2020140020,"IGLESIA NI CRISTO/CHURCH/SANTIAGO, B.",PB,240,1
3606,2020140030,"BACATANO, AMPARO",RES1,240,1
3607,2020140040,"RECILLA, HILARIO",RES4,240,1
3608,2020140044,"DIPA, CLINT",RES2,240,1
3609,2020140045,"MORIEL, MACARIO",RES4,240,1
3610,2020140047,"FLORENDO, ANDRES",RES1,240,1
3611,2020140070,"DAGANASOL, SOFRONIO",RES2,240,1
3612,2020140080,"DAGANASOL, BERNARDITO",RES2,240,1
3613,2020140090,"TALACAY, MARIA",RES2,240,1
3614,2020140100,"PE?ARANDA, VICENTE",RES1,240,1
3615,2020140105,"BALAIS, GILDA M./ANANIAS",RES2,240,1
3616,2020140110,"OBISCORO, ARSENIO",RES1,240,1
3617,2020140115,"SUPREMO, RAUL K.",RES1,240,1
3618,2020140120,"OLEDAN, MARIO",RES1,240,1
3619,2020140135,"AGUILOS, DONA VELLA M.",RES2,240,1
3620,2020140140,"BRUN, RAFAELA",RES3,240,1
3621,2020140145,"AGUILOS, BIENVINIDO",RES3,240,1
3622,2020140150,"QUEBEC, CELSO",RES4,240,1
3623,2020140153,"ORTULA, RANDY D.",RES1,240,1
3624,2020140155,RAQ FARM MILLS C/O QUEBEC,COM3,240,1
3625,2020140157,"QUEBEC, MANUEL",RES4,240,1
3626,2020140161,"NIVERA, AGAPITO",RES2,240,1
3627,2020140163,"DAGANASOL, PURIFICACION",RES3,240,1
3628,2020140164,"RENDORA, PASCENCIA",RES2,240,1
3629,2020140165,"GUNABE, NENITA",RES1,240,1
3630,2020140166,"DAGANASOL, EMELITA",RES3,240,1
3631,2020140167,"ORNOPIA, EMMA",RES2,240,1
3632,2020140168,"BASILAN, VIOLETA",RES4,240,1
3633,2020140169,"BARBOUR, FLORDELIZA",RES4,240,1
3634,2020140170,"HILVANO, TEODORICO",RES3,240,1
3635,2020140171,"LAURO, BENJAMIN",RES2,240,1
3636,2020140172,"TAFALLA, MARIO",RES3,240,1
3637,2020140173,"DAGALEA, ALBERTO",RES4,240,1
3638,2020140174,"RENDORA, RENE",RES2,240,1
3639,2020140175,CHRISTIAN BAPTIST,PB,240,1
3640,2020140177,"ORDO?A, ZACARIAS",RES1,240,1
3641,2020140178,"PRIGO, ROWENA",RES1,240,1
3642,2020140180,"LAURO, CLARITA",RES1,240,1
3643,2020140181,"LLAMES, TERESITA",RES1,240,1
3644,2020140183,"BASAGAN, EDWIN",RES3,240,1
3645,2020140184,"RON, VILMA",RES2,240,1
3646,2020140185,"DR. TAGPIS, DOMINADOR",RES1,240,1
3647,2020140186,"AGUILOS, VILMA",RES1,240,1
3648,2020140187,"ABIT, HONORATO",RES1,240,1
3649,2020140188,"BASAGAN, EDWIN",RES1,240,1
3650,2020140189,"BETERES, GENEVIC",RES2,240,1
3651,2020140190,"OPENA, PATROCENIO",RES4,240,1
3652,2020140191,"IRLANDEZ, ANGELES",RES1,240,1
3653,2020140192,"OPE?A, EDELIZA",RES1,240,1
3654,2020140193,"OPE?A, GEMMA",RES1,240,1
3655,2020140194,"URMENETA, GLERIO ARIZA",RES4,240,1
3656,2020140195,"RIVERA, EDUARDO",RES1,240,1
3657,2020140196,"GALLANO, ROBERTO",RES1,240,1
3658,2020140199,"GALISONDA, LORNA R.",RES3,240,1
3659,2020140200,"OPENA, MARIA",RES3,240,1
3660,2020140201,"HIGUM, LEO",RES4,240,1
3661,2020140202,"LOPEZ, CAROLINA",RES2,240,1
3662,2020140203,"NIVERA, MARICEL",RES4,240,1
3663,2020140210,"TAFALLA, NESTOR",RES2,240,1
3664,2020140220,"OLEDAN, TEODORICO",RES3,240,1
3665,2020140225,"MAKABENTA, JOSE D.",RES1,240,1
3666,2020140230,"OLEDAN, FELECIDAD",RES1,240,1
3667,2020140235,"MENDOZA, MIGUEL",RES3,240,1
3668,2020140240,"PARENA, FRANCISCO",RES1,240,1
3669,2020140245,"BACAY, LERMA D.",RES2,240,1
3670,2020140250,"PARENA, ROMANA",RES3,240,1
3671,2020140255,"GUNABE, NELDA G./ERNIE",RES3,240,1
3672,2020140270,"MACABENTA, WILFREDO",RES2,240,1
3673,2020140275,"OYZON, PASTOR C./CHANDA",RES1,240,1
3674,2020140283,"DOLLETE, RENATO",RES3,240,1
3675,2020140285,"DOLLETE, CLAUDIO",RES1,240,1
3676,2020140286,"RIPALDA, ZOILA",RES4,240,1
3677,2020140287,"LLAMES, NONITO",RES3,240,1
3678,2020140288,"SALODAGA, GENITA",RES1,240,1
3679,2020140290,"RIVERA, LILIA",RES3,240,1
3680,2020140292,"DAGANASOL, MYRA",RES1,240,1
3681,2020140294,"LACABA, PAZ",RES2,240,1
3682,2020140296,"DOLLETE, ANITA",RES2,240,1
3683,2020140298,"MAKABENTA, NILO D.",RES3,240,1
3684,2020140300,"DOLLETE, ANATALIA",RES4,240,1
3685,2020140305,"OLEDAN, BRIAN G.",RES2,240,1
3686,2020140309,"TABADA, NICASIA",RES3,240,1
3687,2020140310,"DAGANASOL, MARIA",RES4,240,1
3688,2020140311,"BRIER, EDGAR",RES4,240,1
3689,2020140312,"AÑEZ, CONCHITA",RES1,240,1
3690,2020140313,"OLEDAN, LEODEGARIA",RES3,240,1
3691,2020140314,"OLEDAN, LOURDES",RES2,240,1
3692,2020140316,"ZABALA, DOMINADOR",RES2,240,1
3693,2020140317,"MAKABENTA, ALBERTO",RES3,240,1
3694,2020140320,"MAKABENTA, MATILDE",RES1,240,1
3695,2020140325,"SORIMA, REYDAN R.",RES2,240,1
3696,2020140330,"ALMOCERA, BEATRIZ",RES2,240,1
3697,2020140335,"NAAGAS, RUPERTO",RES3,240,1
3698,2020140345,"TADEFA, ANITA V.",RES1,240,1
3699,2020140350,"PARENA, GONZALO",RES1,240,1
3700,2020140355,BRGY. CHAPEL C/O MARIETTA TAFALLA,PB,240,1
3701,2020140375,"GAVERO, ROMUALDO M.",RES2,240,1
3702,2020140380,"PARENA, QUERICA",RES1,240,1
3703,2020140385,"NARIDO, ROSALINA B.",RES1,240,1
3704,2020140390,"OLEDAN, GIL",RES3,240,1
3705,2020140395,"LIWANAG, GLORIA",RES1,240,1
3706,2020140400,"PADULLA, AURORA",RES1,240,1
3707,2020140420,"DOLLETE, PABLO",RES2,240,1
3708,2020140423,"OPENA, ROBERTO",RES1,240,1
3709,2020140424,"ALALID, VIRGINIA",RES1,240,1
3710,2020140426,"OPE?A, GINA",RES3,240,1
3711,2020140428,"MIAGA, VIRGINIA",RES2,240,1
3712,2020140429,"VILLANUEVA, CARLITO",RES1,240,1
3713,2020140435,"BARO, LINDA",RES1,240,1
3714,2020140440,"QUEBEC, FLORIANA",RES3,240,1
3715,2020140445,"MACABABAT, NERIO",RES1,240,1
3716,2020140450,"DE LA PENA, FERMIN",RES2,240,1
3717,2020140451,"SINGAPAN, GERARDO",RES1,240,1
3718,2020140452,"BALENDO, OMAR C.",RES1,240,1
3719,2020140455,"SALVACION, MARIANO",RES1,240,1
3720,2020140460,"FALGUERA, GUALBERTO",RES4,240,1
3721,2020140464,"CHU, WILLIAM",RES1,240,1
3722,2020140465,BRGY. HALL C/O CHAIRMAN,PB,240,1
3723,2020140466,"DELIMA, ROMULO",RES1,240,1
3724,2020140467,"RENDORA, JOY",RES1,240,1
3725,2020140475,"DOLLETE, CRISTINA P.",RES2,240,1
3726,2020140480,"LUCELO, ALFONSO",RES1,240,1
3727,2020140490,"LIBRIL, ROMEO",RES1,240,1
3728,2020140492,"RAÑIN, JORGE",RES2,240,1
3729,2020140494,"CAPALAR, RAMON",RES1,240,1
3730,2020140500,"PANCHMUCK, SARAH",RES3,240,1
3731,2020140510,"PENARANDA, NORMA",RES4,240,1
3732,2020140515,"TAFALLA, MARIETTA B.",RES1,240,1
3733,2020140520,"SABLADA, COSME",RES3,240,1
3734,2020140525,"PADULLA, FELISA S.",RES4,240,1
3735,2020140530,"SUMAYOD, EFREN",RES4,240,1
3736,2020140535,"FALGUERA, MARIA",RES1,240,1
3737,2020140540,"SALVACION, SALVADOR",RES4,240,1
3738,2020140545,DAY CARE BUILDING C/O BRGY. CHAIRMAN,PB,240,1
3739,2020140550,"NIVAL, PRUDENCIO",RES1,240,1
3740,2020140551,"NIVAL, ROMULO",RES3,240,1
3741,2020140552,"CADAG, AURELIA",RES3,240,1
3742,2020140554,"TAMPA, MARITA",RES1,240,1
3743,2020140555,"CANAS, ANTONIO",RES4,240,1
3744,2020140556,"SABLADA, CIPRIANO",RES1,240,1
3745,2020140560,"CAPALAR, POMPOSO",RES2,240,1
3746,2020140561,"COTONER, SUSAN",RES1,240,1
3747,2020140563,"ARINTOK, BRIMEGILDA",RES1,240,1
3748,2020140565,"PAMANIAN, LORNA P.",RES4,240,1
3749,2020140570,"TADIFA, AVELINO",RES2,240,1
3750,2020140575,"CABORNIDO, ALBERTO T.",RES4,240,1
3751,2020140580,"ABEJAR, NATIVIDAD",RES2,240,1
3752,2020140585,"CLAREN, JOSE",RES3,240,1
3753,2020140586,"DAGANASOL, JOSE ROY",RES2,240,1
3754,2020140588,"AGUILAR, ANTONIO",RES1,240,1
3755,2020140590,"QUIRIMIT, JULIET B.",RES1,240,1
3756,2020140595,"MIRASOL, MARY JANE D.",RES2,240,1
3757,2020140600,"CONTE, GIL",RES2,240,1
3758,2020140615,"ONG, EDUARDO C.",RES1,240,1
3759,2020140620,"FALGUERA, FELIX",RES3,240,1
3760,2020140625,"OYZON, FELIPE A.",RES1,240,1
3761,2020140630,"FALGUERA, PEREGRINO",RES3,240,1
3762,2020140635,"FALGUERA, RYAN C./MYLENE                ",RES2,240,1
3763,2020140640,"ILAD, AURORA",RES1,240,1
3764,2020140645,"DASMARIÑAS, BENJAMIN JR. C.",RES3,240,1
3765,2020140650,"CLAREN, JESUS",RES2,240,1
3766,2020140660,"AGRES, TEODULO",RES1,240,1
3767,2020140665,"RAMOS, LEO M.",RES1,240,1
3768,2020140670,"NIVAL, POLICARPIO",RES2,240,1
3769,2020140675,"AUREA, DARIN O.",RES1,240,1
3770,2020140680,"CANASTA, PAULINA",RES3,240,1
3771,2020140685,"CERA, JOCELYN P.",RES1,240,1
3772,2020140690,"BRUN, ERLINDA",RES3,240,1
3773,2020140695,IGLESIA NI CRISTO/ LOCAL OFFICE,PB,240,1
3774,2020140700,"IDLISAN, IGNACIA",RES2,240,1
3775,2020140705,IGLESIA NI CRISTO/ CARETAKER,PB,240,1
3776,2020140710,"LAURO, ELESEO",RES2,240,1
3777,2020140715,"ORIOL, CASIMERO JR. H.",RES1,240,1
3778,2020140725,"DELA PEÑA, OSCAR L.",RES4,240,1
3779,2020140735,"GUNABE, MARIVEL G.",RES3,240,1
3780,2020140740,"OLEDAN, BRIGIDO",RES1,240,1
3781,2020140745,"BACARISAS, EMA A.",RES1,240,1
3782,2020140755,"MACARANDAN, BINIGNO P.",RES1,240,1
3783,2020140760,"BRUM, RITA",RES2,240,1
3784,2020140765,"GAVERO, RUBEN",RES1,240,1
3785,2020140770,"BRUM, ALFREDO",RES2,240,1
3786,2020140771,"MADJID, LUCIA",RES1,240,1
3787,2020140775,"CLARIN, ALEX S.",RES1,240,1
3788,2020140780,"CLAREN, AMANCIO",RES1,240,1
3789,2020140781,"TADIFA, MATIAS",RES3,240,1
3790,2020140784,"LOPEZ, LOLITA",RES2,240,1
3791,2020140785,"ABILAR, ANTONIO",RES1,240,1
3792,2020140787,"GARRIDO, CORNELIO",RES1,240,1
3793,2020140790,"SALVACION, GAUDENCIA",RES2,240,1
3794,2020140791,"LLAMES, ROSEVIMINDA",RES4,240,1
3795,2020140795,"MACABABAT, PEDRO",RES4,240,1
3796,2020140799,"TANGINAN, JOHNYL T.",RES2,240,1
3797,2020140800,"TADIFA, ILUMINADO",RES4,240,1
3798,2020140815,"TAGGET, TERESITA",RES1,240,1
3799,2020140820,"PERMEJO, FERNANDO",RES3,240,1
3800,2020140825,"TADEFA, ROGELIO O.",RES1,240,1
3801,2020140830,"RUBIS, CLODUALDO",RES4,240,1
3802,2020140843,"CAPALAR, EDUARDO",RES1,240,1
3803,2020140844,"SAVERET, BONIFACIO",RES1,240,1
3804,2020140849,"PRODIGALIDAD, ADELAIDA",RES2,240,1
3805,2020140855,"PELAREJA, REYNALDO",RES1,240,1
3806,2020140858,"FALGUERA, GINA",RES1,240,1
3807,2020140860,"FALGUERA, RODOLFO",RES1,240,1
3808,2020140870,"MACALINAO, NELIA",RES3,240,1
3809,2020140880,"RA?IN, TELESFORO",RES2,240,1
3810,2020140882,"SALVACION, ROMUALDO",RES2,240,1
3811,2020140883,"PALLOMINA, NELISA",RES4,240,1
3812,2020140885,"TAGAK ELEMENTARY SCHOOL/NIVERA, YSLETO",PB,240,1
3813,2020140886,BRGY. HALL C/O BRGY. CAPTAIN,PB,240,1
3814,2020140887,"AGRES, CELINA",RES2,240,1
3815,2020140888,"RAÑIN, DOMINICA",RES3,240,1
3816,2020140890,"GOMBA, BEATRIZ",RES3,240,1
3817,2020140895,"FALGUERA, ELPEDIO/CAPALAR, ROSITA",RES2,240,1
3818,2020140898,STO. NINO CHAPEL C/O CHAPLAIN,PB,240,1
3819,2020140899,"FALGUERA, RUFA C.",RES4,240,1
3820,2020140900,"LABARDA, VICENTA",RES2,240,1
3821,2020140905,"SAURI, NEMESIO",RES2,240,1
3822,2020140906,"SALVACION, LEOVEGILDO",RES1,240,1
3823,2020140910,"PALLOMINA, LILIA",RES1,240,1
3824,2020140920,"TERRADO, LILIA",RES3,240,1
3825,2020140925,"DACARA, ROSARIO L.",RES1,240,1
3826,2020140930,"PALLOMINA, COLETA",RES3,240,1
3827,2020140932,"VILLASIN, ARSENIO",RES2,240,1
3828,2020140935,"PALLOMINA, RITO",RES2,240,1
3829,2020140940,"MACALINAO, FELIMON",RES4,240,1
3830,2020140945,"CALANDRIA, ETHEL D.",RES3,240,1
3831,2020140950,"CANEGA, ERLINDA",RES1,240,1
3832,2020140955,"AVORQUE, MANUEL",RES3,240,1
3833,2020140956,"FALGUERA, ANTONIO",RES2,240,1
3834,2020140960,"VILLASIN, CLODUALDO",RES1,240,1
3835,2020140965,"DARNAYLA, PHILIP H.",RES2,240,1
3836,2020140970,"VILLASIN, LEONIDO",RES3,240,1
3837,2020140980,"ABEJAR, EDUARD",RES2,240,1
3838,2020140985,"QUIRIMIT, VIOLETA M.",RES1,240,1
3839,2020140990,"RAMOS, JOSE",RES2,240,1
3840,2020141000,"REMEDIO, THELMA R.",RES3,240,1
3841,2020141015,"DAGANASOL, MARIANNE V.",RES2,240,1
3842,2020141020,"MACALINAO, PRESCILA",RES4,240,1
3843,2020141025,"BON, LEMUEL C.",RES1,240,1
3844,2020141030,"MACALINAO, RODOLFO",RES3,240,1
3845,2020141035,"ACEBO, LILIBETH",RES3,240,1
3846,2020141040,"ACEBU, ANTONIO",RES1,240,1
3847,2020141042,"MACALINAO, ADELAIDA",RES1,240,1
3848,2020141045,"CARTOJANO, BERNIE",RES4,240,1
3849,2020141046,"RIEL, MARIA",RES1,240,1
3850,2020141050,"MACALINAO, PATROCENIO",RES1,240,1
3851,2020141055,"LAUDE, JUDITHA G.",RES1,240,1
3852,2020141060,"PETALLANA, MAMERTO",RES4,240,1
3853,2020141065,"OLEDAN, ANGELINE T.",RES4,240,1
3854,2020141070,"MACALINAO, MANUEL",RES4,240,1
3855,2020141075,"ZETA, JEANNE Q.",RES2,240,1
3856,2020141080,"MACALINAO, EDILBERTO",RES3,240,1
3857,2020141095,"LUNA, ARNOLD B.",RES4,240,1
3858,2020141100,"BACARISAS, LOURDES",RES1,240,1
3859,2020141103,"PLANADA, ALFREDO",RES3,240,1
3860,2020141104,"ARGUELLES, PETRA",RES3,240,1
3861,2020141106,"MACALINAO, ROLLY",RES4,240,1
3862,2020141110,"DEL PILAR, CHARITO",RES3,240,1
3863,2020141114,"ACEBU, ARLENE O.",RES2,240,1
3864,2020141115,"CUMPA, LENI",RES1,240,1
3865,2020141116,"AZCARRAGA, GORGONIA L.",RES1,240,1
3866,2020141117,"ACERDEN, JOSIE C.",RES1,240,1
3867,2020141120,"BACARISAS, CRISANTO",RES1,240,1
3868,2020141125,"DACARA, MYRNA I.",RES1,240,1
3869,2020141130,"PALAHINOG, MARIA",RES1,240,1
3870,2020141140,"PLANADA, BONIFACIO",RES3,240,1
3871,2020141144,"AGUDERA, FELIPE",RES3,240,1
3872,2020141150,"AGUDERA, DOMINGO",RES2,240,1
3873,2020141155,"LIANZA, SABINA",RES1,240,1
3874,2020141160,"MORIEL, EXPECTACION",RES1,240,1
3875,2020141161,"CABORNIDA, ALFREDO",RES2,240,1
3876,2020141163,"AVILA, EPEFANIA",RES1,240,1
3877,2020141165,"LLOREN, ROSITA",RES2,240,1
3878,2020141175,"NARIDO, TARCELITA N.",RES1,240,1
3879,2020141185,"DACARA, CARMELITA N.",RES2,240,1
3880,2020141190,"RANCE, EDITH",RES1,240,1
3881,2020141195,"OTIVAR, LOTERIA",RES1,240,1
3882,2020141196,"LAGERA, VICTORIA",RES1,240,1
3883,2020141205,"MENDOZA, REBECCA",RES3,240,1
3884,2020141210,"AGUILON, LORENZA",RES1,240,1
3885,2020141211,"CUESTA, LEONORA",RES1,240,1
3886,2020141212,"TORREFIEL, ALMA",RES2,240,1
3887,2020141213,"FALGUERA, ROBERTA",RES1,240,1
3888,2020141214,"DAVID, MA. EBILLA",RES1,240,1
3889,2020141215,"BRUN, EDITHA",RES1,240,1
3890,2020141216,"BRUN, LIZA",RES1,240,1
3891,2020141220,"ARGUELLES, MAXIMIANO",RES1,240,1
3892,2020141225,"OYZON, VENANCIO P.",RES4,240,1
3893,2020141230,"RUBIS, ROLANDO",RES1,240,1
3894,2020141235,"NARTEA, ARSENIO D.",RES1,240,1
3895,2020141245,"NARIDO, MARIA",RES2,240,1
3896,2020141250,"BACAY, PEREGRINA",RES1,240,1
3897,2020141255,"VISTO, ROMEO",RES2,240,1
3898,2020141256,"BACAY, OFELIA",RES1,240,1
3899,2020141257,"TUAZON, OLIVIA",RES2,240,1
3900,2020141258,"BACAY, IMELDA M.",RES1,240,1
3901,2020141260,"BUGAL, MAMERTO",RES1,240,1
3902,2020141265,"SORIMA, RAYMUND R.",RES1,240,1
3903,2020141270,"ESPESO, FEDENCIO",RES1,240,1
3904,2020141275,"NALDA, VICETACION",RES2,240,1
3905,2020141280,"DACARA, JOVITO",RES3,240,1
3906,2020141285,"NIVERA, EFREN I.",RES2,240,1
3907,2020141290,"CALANDRIA, LEONILA",RES1,240,1
3908,2020141295,"ARPON, ERNESTO B.",RES1,240,1
3909,2020141300,"CALANDRIA, HILARIO",RES1,240,1
3910,2020141305,"CABISON, ROWENA",RES2,240,1
3911,2020141310,"DATAYLO, IRENEA",RES2,240,1
3912,2020141311,"DACARA, RINALYN",RES1,240,1
3913,2020141315,"OLEDAN, RUPERTA",RES1,240,1
3914,2020141316,"ACEBO, EDILBERTO",RES1,240,1
3915,2020141320,"MORIEL, ROLANDO",RES2,240,1
3916,2020141323,"ARGUELLES, ROLANDO",RES1,240,1
3917,2020141324,"DARNAYLA, WENIFREDA D.                  ",RES3,240,1
3918,2020141326,"MINOSA, MARIVIC",RES1,240,1
3919,2020141330,"ACERDEN, PACITA",RES1,240,1
3920,2020141331,"ARGUELLES, FLORITA",RES1,240,1
3921,2020141332,"CALANDRIA, ERLINDA",RES2,240,1
3922,2020141333,"NALDA, GINA",RES2,240,1
3923,2020141335,"ACERDEN, FRANCISCO",RES3,240,1
3924,2020141340,"DATAYLO, SABINA",RES2,240,1
3925,2020141345,"NARIDO, BENJAMIN",RES1,240,1
3926,2020141346,"NARIDO, FELOMINA",RES2,240,1
3927,2020141350,"NARIDO, JOSE",RES2,240,1
3928,2020141353,"NARIDO, MARIBEL",RES1,240,1
3929,2020141355,"SAGKAHAN RURAL HEALTH UNIT/ASTILLA, E.",PB,240,1
3930,2020141360,"MACALALAG, ANTONIO",RES2,240,1
3931,2020141370,"RENDORA, DOMINGO",RES2,240,1
3932,2020141375,"PASCUAL, LORNA B.",RES2,240,1
3933,2020141395,"AGUILON, RIZA R. (BUNKHOUSE-TEMP)",RES1,240,1
3934,2020141400,"FLORENDO, ROSITA",RES1,240,1
3935,2020141405,"QUINTANA, ANTONIA",RES1,240,1
3936,2020141410,"NARIDO, VICTOR",RES2,240,1
3937,2020141411,"AGUILON, RONALDO",RES4,240,1
3938,2020141412,"CERA, MAXIMINA",RES1,240,1
3939,2020141416,"SOLATURIO, JOSEFINA",RES1,240,1
3940,2020141421,"DACARA, RICARDO",RES1,240,1
3941,2020141422,"UY, TARCELA (CEMETERY)",PB,240,1
3942,2020141423,"REYES, JAIME",RES2,240,1
3943,2020141424,"DAANG, ULDARICO",RES1,240,1
3944,2020141425,"PADAYAO, SYRA C.",RES3,240,1
3945,2020141426,"NARIDO, EXUPERTO",RES1,240,1
3946,2020141430,"CHINESE CEMETERY C/O LIM, RODOLFO",RES1,240,1
3947,2020141435,"DY, SAMUEL",RES1,240,1
3948,2020141436,"MAKABENTA, ABDON",RES3,240,1
3949,2020141437,"NARIDO, FILIPINA",RES1,240,1
3950,2020141438,"NARIDO, VICENTE",RES1,240,1
3951,2020141439,"BAUTISTA, LORNA",RES1,240,1
3952,2020141441,"ROSALES, MARITES",RES2,240,1
3953,2020141445,"QUIRIMIT, TEOFILA L.",RES1,240,1
3954,2020141450,"NARIDO, PRIMA",RES1,240,1
3955,2020141455,"ROSALES, ERLINDA",RES4,240,1
3956,2020141465,"BALENDO, MILA",RES1,240,1
3957,2020141466,"ARGUELLES, MARY ANN I.",RES1,240,1
3958,2020141467,"DAANG, FELISA",RES1,240,1
3959,2020141470,"CABALTERA, IMELDA",RES1,240,1
3960,2020141473,"CABALTERA, NANETTE",RES1,240,1
