Count,Customer ID,Billing Period Code,Energy Consumed (kWHr),Power Factor
2751,2020100850,202301,86,0.85
2752,2020100860,202301,16,0.85
2753,2020100880,202301,66,0.85
2754,2020100900,202301,54,0.85
2755,2020100910,202301,125,0.85
2756,2020100920,202301,57,0.85
2757,2020100925,202301,0,0.85
2758,2020100930,202301,507,0.85
2759,2020100935,202301,71,0.85
2760,2020100940,202301,38,0.85
2761,2020100950,202301,141,0.85
2762,2020100960,202301,42,0.85
2763,2020100970,202301,110,0.85
2764,2020100975,202301,65,0.85
2765,2020101000,202301,240,0.85
2766,2020101010,202301,50,0.85
2767,2020101020,202301,94,0.85
2768,2020101036,202301,9,0.85
2769,2020101041,202301,58,0.85
2770,2020101045,202301,52,0.85
2771,2020101060,202301,25,0.85
2772,2020101080,202301,46,0.85
2773,2020101081,202301,54,0.85
2774,2020101083,202301,9,0.85
2775,2020101086,202301,37,0.85
2776,2020110010,202301,1,0.85
2777,2020110020,202301,0,0.85
2778,2020110035,202301,46,0.85
2779,2020110040,202301,86,0.85
2780,2020110045,202301,51,0.85
2781,2020110050,202301,51,0.85
2782,2020110051,202301,54,0.85
2783,2020110052,202301,16,0.85
2784,2020110053,202301,144,0.85
2785,2020110055,202301,53,0.85
2786,2020110056,202301,23,0.85
2787,2020110070,202301,56,0.85
2788,2020110075,202301,1,0.85
2789,2020110080,202301,55,0.85
2790,2020110090,202301,73,0.85
2791,2020110100,202301,64,0.85
2792,2020110105,202301,48,0.85
2793,2020110110,202301,4,0.85
2794,2020110115,202301,71,0.85
2795,2020110120,202301,48,0.85
2796,2020110121,202301,85,0.85
2797,2020110122,202301,0,0.85
2798,2020110123,202301,24,0.85
2799,2020110124,202301,39,0.85
2800,2020110125,202301,16,0.85
2801,2020110135,202301,22,0.85
2802,2020110145,202301,35,0.85
2803,2020110150,202301,5,0.85
2804,2020110155,202301,0,0.85
2805,2020110165,202301,125,0.85
2806,2020110170,202301,68,0.85
2807,2020110180,202301,82,0.85
2808,2020110181,202301,7,0.85
2809,2020110184,202301,49,0.85
2810,2020110185,202301,15,0.85
2811,2020110195,202301,103,0.85
2812,2020110200,202301,113,0.85
2813,2020110205,202301,11,0.85
2814,2020110210,202301,134,0.85
2815,2020110215,202301,42,0.85
2816,2020110220,202301,29,0.85
2817,2020110225,202301,0,0.85
2818,2020110230,202301,0,0.85
2819,2020110235,202301,131,0.85
2820,2020110240,202301,63,0.85
2821,2020110245,202301,29,0.85
2822,2020110250,202301,168,0.85
2823,2020110255,202301,0,0.85
2824,2020110265,202301,0,0.85
2825,2020110270,202301,84,0.85
2826,2020110272,202301,123,0.85
2827,2020110275,202301,54,0.85
2828,2020110280,202301,129,0.85
2829,2020110285,202301,50,0.85
2830,2020110290,202301,57,0.85
2831,2020110295,202301,92,0.85
2832,2020110296,202301,23,0.85
2833,2020110300,202301,32,0.85
2834,2020110305,202301,41,0.85
2835,2020110310,202301,125,0.85
2836,2020110315,202301,10,0.85
2837,2020110320,202301,115,0.85
2838,2020110325,202301,2,0.85
2839,2020110330,202301,0,0.85
2840,2020110335,202301,25,0.85
2841,2020110340,202301,105,0.85
2842,2020110345,202301,125,0.85
2843,2020110350,202301,4,0.85
2844,2020110355,202301,22,0.85
2845,2020110360,202301,53,0.85
2846,2020110362,202301,243,0.85
2847,2020110365,202301,116,0.85
2848,2020110370,202301,16,0.85
2849,2020110371,202301,120,0.85
2850,2020110372,202301,100,0.85
2851,2020110375,202301,139,0.85
2852,2020110376,202301,36,0.85
2853,2020110380,202301,483,0.85
2854,2020110385,202301,81,0.85
2855,2020110390,202301,69,0.85
2856,2020110395,202301,67,0.85
2857,2020110400,202301,103,0.85
2858,2020110405,202301,75,0.85
2859,2020110410,202301,12,0.85
2860,2020110415,202301,121,0.85
2861,2020110420,202301,0,0.85
2862,2020110425,202301,164,0.85
2863,2020110430,202301,85,0.85
2864,2020110435,202301,0,0.85
2865,2020110440,202301,57,0.85
2866,2020110445,202301,164,0.85
2867,2020110448,202301,74,0.85
2868,2020110450,202301,111,0.85
2869,2020110455,202301,83,0.85
2870,2020110460,202301,10,0.85
2871,2020110464,202301,109,0.85
2872,2020110470,202301,187,0.85
2873,2020110471,202301,29,0.85
2874,2020110472,202301,134,0.85
2875,2020110475,202301,87,0.85
2876,2020110480,202301,72,0.85
2877,2020110483,202301,6,0.85
2878,2020110490,202301,59,0.85
2879,2020110495,202301,15,0.85
2880,2020110505,202301,33,0.85
2881,2020110510,202301,0,0.85
2882,2020110511,202301,143,0.85
2883,2020110512,202301,6,0.85
2884,2020110515,202301,20,0.85
2885,2020110525,202301,105,0.85
2886,2020110530,202301,587,0.85
2887,2020110535,202301,151,0.85
2888,2020110536,202301,41,0.85
2889,2020110537,202301,55,0.85
2890,2020110540,202301,27,0.85
2891,2020110545,202301,50,0.85
2892,2020110550,202301,3,0.85
2893,2020110555,202301,267,0.85
2894,2020110565,202301,2,0.85
2895,2020110570,202301,36,0.85
2896,2020110580,202301,0,0.85
2897,2020110585,202301,78,0.85
2898,2020110600,202301,61,0.85
2899,2020110605,202301,14,0.85
2900,2020110610,202301,94,0.85
2901,2020110611,202301,39,0.85
2902,2020110613,202301,261,0.85
2903,2020110614,202301,69,0.85
2904,2020110615,202301,33,0.85
2905,2020110620,202301,64,0.85
2906,2020110625,202301,56,0.85
2907,2020110630,202301,225,0.85
2908,2020110635,202301,137,0.85
2909,2020110640,202301,26,0.85
2910,2020110645,202301,50,0.85
2911,2020110650,202301,6,0.85
2912,2020110655,202301,165,0.85
2913,2020110660,202301,21,0.85
2914,2020110665,202301,1,0.85
2915,2020110670,202301,0,0.85
2916,2020110675,202301,0,0.85
2917,2020110680,202301,117,0.85
2918,2020110681,202301,62,0.85
2919,2020110682,202301,9,0.85
2920,2020110683,202301,35,0.85
2921,2020110684,202301,4,0.85
2922,2020110685,202301,535,0.85
2923,2020110690,202301,138,0.85
2924,2020110695,202301,0,0.85
2925,2020110700,202301,289,0.85
2926,2020110710,202301,12,0.85
2927,2020110715,202301,112,0.85
2928,2020110718,202301,20,0.85
2929,2020110720,202301,0,0.85
2930,2020110725,202301,77,0.85
2931,2020110730,202301,9,0.85
2932,2020110740,202301,39,0.85
2933,2020110745,202301,53,0.85
2934,2020110750,202301,73,0.85
2935,2020110760,202301,116,0.85
2936,2020110770,202301,24,0.85
2937,2020110780,202301,46,0.85
2938,2020110781,202301,282,0.85
2939,2020110783,202301,51,0.85
2940,2020110790,202301,167,0.85
2941,2020110800,202301,127,0.85
2942,2020110805,202301,140,0.85
2943,2020110806,202301,11,0.85
2944,2020110810,202301,142,0.85
2945,2020110815,202301,23,0.85
2946,2020110822,202301,117,0.85
2947,2020110830,202301,122,0.85
2948,2020110840,202301,2,0.85
2949,2020110842,202301,30,0.85
2950,2020110845,202301,26,0.85
2951,2020110846,202301,69,0.85
2952,2020110850,202301,33,0.85
2953,2020110851,202301,32,0.85
2954,2020110852,202301,26,0.85
2955,2020110855,202301,65,0.85
2956,2020110857,202301,35,0.85
2957,2020110858,202301,0,0.85
2958,2020110860,202301,7,0.85
2959,2020110861,202301,14,0.85
2960,2020110879,202301,23,0.85
2961,2020110880,202301,35,0.85
2962,2020110881,202301,21,0.85
2963,2020110882,202301,6,0.85
2964,2020110883,202301,15,0.85
2965,2020110884,202301,7,0.85
2966,2020110886,202301,37,0.85
2967,2020110890,202301,29,0.85
2968,2020110900,202301,19,0.85
2969,2020110910,202301,115,0.85
2970,2020110920,202301,81,0.85
2971,2020110930,202301,16,0.85
2972,2020110931,202301,51,0.85
2973,2020110935,202301,211,0.85
2974,2020110936,202301,98,0.85
2975,2020110940,202301,0,0.85
2976,2020110950,202301,189,0.85
2977,2020110960,202301,9,0.85
2978,2020110980,202301,62,0.85
2979,2020110990,202301,48,0.85
2980,2020111000,202301,16,0.85
2981,2020111020,202301,71,0.85
2982,2020111021,202301,48,0.85
2983,2020111022,202301,54,0.85
2984,2020111023,202301,78,0.85
2985,2020111030,202301,99,0.85
2986,2020111033,202301,88,0.85
2987,2020111034,202301,24,0.85
2988,2020111035,202301,69,0.85
2989,2020111037,202301,92,0.85
2990,2020111038,202301,64,0.85
2991,2020111039,202301,153,0.85
2992,2020111040,202301,37,0.85
2993,2020111041,202301,15,0.85
2994,2020111042,202301,0,0.85
2995,2020111050,202301,150,0.85
2996,2020111053,202301,0,0.85
2997,2020111057,202301,54,0.85
2998,2020111060,202301,47,0.85
2999,2020111070,202301,74,0.85
3000,2020111076,202301,44,0.85
3001,2020111080,202301,1,0.85
3002,2020111085,202301,10,0.85
3003,2020111090,202301,43,0.85
3004,2020111095,202301,37,0.85
3005,2020111100,202301,59,0.85
3006,2020111104,202301,104,0.85
3007,2020111110,202301,14,0.85
3008,2020111126,202301,131,0.85
3009,2020111133,202301,0,0.85
3010,2020111136,202301,36,0.85
3011,2020111137,202301,33,0.85
3012,2020111138,202301,54,0.85
3013,2020111139,202301,49,0.85
3014,2020111140,202301,46,0.85
3015,2020120001,202301,16,0.85
3016,2020120002,202301,34,0.85
3017,2020120005,202301,50,0.85
3018,2020120009,202301,0,0.85
3019,2020120010,202301,119,0.85
3020,2020120012,202301,73,0.85
3021,2020120013,202301,73,0.85
3022,2020120014,202301,29,0.85
3023,2020120017,202301,68,0.85
3024,2020120018,202301,24,0.85
3025,2020120019,202301,129,0.85
3026,2020120020,202301,36,0.85
3027,2020120021,202301,23,0.85
3028,2020120022,202301,31,0.85
3029,2020120024,202301,16,0.85
3030,2020120027,202301,92,0.85
3031,2020120029,202301,19,0.85
3032,2020120030,202301,33,0.85
3033,2020120040,202301,20,0.85
3034,2020120050,202301,16,0.85
3035,2020120051,202301,130,0.85
3036,2020120070,202301,181,0.85
3037,2020120080,202301,45,0.85
3038,2020120081,202301,37,0.85
3039,2020120082,202301,109,0.85
3040,2020120087,202301,0,0.85
3041,2020120088,202301,123,0.85
3042,2020120089,202301,623,0.85
3043,2020120090,202301,51,0.85
3044,2020120091,202301,102,0.85
3045,2020120098,202301,557,0.85
3046,2020120100,202301,70,0.85
3047,2020120102,202301,160,0.85
3048,2020120103,202301,220,0.85
3049,2020120104,202301,234,0.85
3050,2020120105,202301,53,0.85
3051,2020120115,202301,148,0.85
3052,2020120120,202301,324,0.85
3053,2020120125,202301,252,0.85
3054,2020120130,202301,9,0.85
3055,2020120132,202301,97,0.85
3056,2020120133,202301,31,0.85
3057,2020120140,202301,113,0.85
3058,2020120141,202301,130,0.85
3059,2020120143,202301,109,0.85
3060,2020120145,202301,70,0.85
3061,2020120148,202301,64,0.85
3062,2020120150,202301,180,0.85
3063,2020120155,202301,20,0.85
3064,2020120160,202301,224,0.85
3065,2020120165,202301,13,0.85
3066,2020120170,202301,0,0.85
3067,2020120175,202301,49,0.85
3068,2020120176,202301,134,0.85
3069,2020120180,202301,197,0.85
3070,2020120186,202301,99,0.85
3071,2020120187,202301,60,0.85
3072,2020120190,202301,66,0.85
3073,2020120195,202301,32,0.85
3074,2020120200,202301,0,0.85
3075,2020120201,202301,84,0.85
3076,2020120205,202301,69,0.85
3077,2020120210,202301,17,0.85
3078,2020120215,202301,93,0.85
3079,2020120220,202301,88,0.85
3080,2020120235,202301,16,0.85
3081,2020120245,202301,27,0.85
3082,2020120250,202301,4,0.85
3083,2020120255,202301,168,0.85
3084,2020120260,202301,26,0.85
3085,2020120265,202301,128,0.85
3086,2020120270,202301,225,0.85
3087,2020120275,202301,45,0.85
3088,2020120280,202301,56,0.85
3089,2020120285,202301,108,0.85
3090,2020120290,202301,56,0.85
3091,2020120295,202301,102,0.85
3092,2020120300,202301,6,0.85
3093,2020120310,202301,16,0.85
3094,2020120315,202301,57,0.85
3095,2020120320,202301,27,0.85
3096,2020120323,202301,37,0.85
3097,2020120325,202301,38,0.85
3098,2020120330,202301,70,0.85
3099,2020120335,202301,73,0.85
3100,2020120340,202301,180,0.85
3101,2020120345,202301,165,0.85
3102,2020120350,202301,260,0.85
3103,2020120351,202301,70,0.85
3104,2020120352,202301,105,0.85
3105,2020120355,202301,71,0.85
3106,2020120356,202301,57,0.85
3107,2020120357,202301,50,0.85
3108,2020120360,202301,166,0.85
3109,2020120366,202301,61,0.85
3110,2020120370,202301,53,0.85
3111,2020120375,202301,251,0.85
3112,2020120376,202301,70,0.85
3113,2020120377,202301,121,0.85
3114,2020120385,202301,10,0.85
3115,2020120390,202301,0,0.85
3116,2020120395,202301,6,0.85
3117,2020120400,202301,1452,0.85
3118,2020120405,202301,35,0.85
3119,2020120415,202301,19,0.85
3120,2020120420,202301,0,0.85
3121,2020120425,202301,24,0.85
3122,2020120430,202301,43,0.85
3123,2020120440,202301,16,0.85
3124,2020120445,202301,23,0.85
3125,2020120450,202301,203,0.85
3126,2020120456,202301,12,0.85
3127,2020120457,202301,113,0.85
3128,2020120458,202301,101,0.85
3129,2020120459,202301,116,0.85
3130,2020120460,202301,65,0.85
3131,2020120463,202301,30,0.85
3132,2020120465,202301,33,0.85
3133,2020120467,202301,149,0.85
3134,2020120470,202301,184,0.85
3135,2020120471,202301,49,0.85
3136,2020120473,202301,80,0.85
3137,2020120474,202301,74,0.85
3138,2020120475,202301,766,0.85
3139,2020120476,202301,103,0.85
3140,2020120477,202301,12,0.85
3141,2020120478,202301,45,0.85
3142,2020120479,202301,74,0.85
3143,2020120480,202301,84,0.85
3144,2020120481,202301,156,0.85
3145,2020120482,202301,45,0.85
3146,2020120483,202301,88,0.85
3147,2020120484,202301,49,0.85
3148,2020120485,202301,11,0.85
3149,2020120486,202301,16,0.85
3150,2020120490,202301,8,0.85
3151,2020120491,202301,25,0.85
3152,2020120495,202301,39,0.85
3153,2020120500,202301,16,0.85
3154,2020120505,202301,49,0.85
3155,2020120510,202301,12,0.85
3156,2020120515,202301,14,0.85
3157,2020120520,202301,116,0.85
3158,2020120525,202301,17,0.85
3159,2020120530,202301,48,0.85
3160,2020120535,202301,59,0.85
3161,2020120540,202301,26,0.85
3162,2020120541,202301,68,0.85
3163,2020120542,202301,38,0.85
3164,2020120545,202301,27,0.85
3165,2020120550,202301,74,0.85
3166,2020120552,202301,2,0.85
3167,2020120553,202301,61,0.85
3168,2020120557,202301,117,0.85
3169,2020120558,202301,2,0.85
3170,2020120560,202301,97,0.85
3171,2020120561,202301,10,0.85
3172,2020120562,202301,173,0.85
3173,2020120564,202301,77,0.85
3174,2020120565,202301,49,0.85
3175,2020120566,202301,63,0.85
3176,2020120567,202301,15,0.85
3177,2020120568,202301,29,0.85
3178,2020120569,202301,99,0.85
3179,2020120570,202301,140,0.85
3180,2020120571,202301,69,0.85
3181,2020120572,202301,51,0.85
3182,2020120573,202301,66,0.85
3183,2020120574,202301,15,0.85
3184,2020120575,202301,179,0.85
3185,2020120576,202301,59,0.85
3186,2020120585,202301,171,0.85
3187,2020120590,202301,65,0.85
3188,2020120593,202301,53,0.85
3189,2020120594,202301,95,0.85
3190,2020120600,202301,31,0.85
3191,2020120602,202301,29,0.85
3192,2020120605,202301,29,0.85
3193,2020120608,202301,61,0.85
3194,2020120609,202301,358,0.85
3195,2020120610,202301,81,0.85
3196,2020120615,202301,0,0.85
3197,2020120616,202301,26,0.85
3198,2020120619,202301,3,0.85
3199,2020120620,202301,96,0.85
3200,2020120622,202301,28,0.85
3201,2020120623,202301,20,0.85
3202,2020120625,202301,122,0.85
3203,2020120626,202301,50,0.85
3204,2020120627,202301,113,0.85
3205,2020120630,202301,289,0.85
3206,2020120635,202301,34,0.85
3207,2020120640,202301,4,0.85
3208,2020120642,202301,18,0.85
3209,2020120643,202301,25,0.85
3210,2020120645,202301,44,0.85
3211,2020120647,202301,52,0.85
3212,2020120650,202301,69,0.85
3213,2020120655,202301,57,0.85
3214,2020120660,202301,11,0.85
3215,2020120665,202301,16,0.85
3216,2020120670,202301,52,0.85
3217,2020120680,202301,54,0.85
3218,2020120681,202301,10,0.85
3219,2020120685,202301,65,0.85
3220,2020120690,202301,8,0.85
3221,2020120695,202301,82,0.85
3222,2020120709,202301,39,0.85
3223,2020120711,202301,45,0.85
3224,2020120712,202301,0,0.85
3225,2020120713,202301,10,0.85
3226,2020120715,202301,6,0.85
3227,2020120720,202301,3,0.85
3228,2020120722,202301,63,0.85
3229,2020120725,202301,37,0.85
3230,2020120735,202301,102,0.85
3231,2020120737,202301,19,0.85
3232,2020120740,202301,11,0.85
3233,2020120741,202301,15,0.85
3234,2020120745,202301,15,0.85
3235,2020120750,202301,51,0.85
3236,2020120755,202301,137,0.85
3237,2020120760,202301,114,0.85
3238,2020120765,202301,135,0.85
3239,2020120770,202301,3,0.85
3240,2020120773,202301,21,0.85
3241,2020120775,202301,80,0.85
3242,2020120780,202301,14,0.85
3243,2020120781,202301,24,0.85
3244,2020120785,202301,5,0.85
3245,2020120795,202301,46,0.85
3246,2020120800,202301,7,0.85
3247,2020120801,202301,21,0.85
3248,2020120805,202301,82,0.85
3249,2020120810,202301,41,0.85
3250,2020120815,202301,43,0.85
3251,2020120820,202301,26,0.85
3252,2020120821,202301,52,0.85
3253,2020120825,202301,50,0.85
3254,2020120830,202301,68,0.85
3255,2020120835,202301,34,0.85
3256,2020120839,202301,22,0.85
3257,2020120840,202301,26,0.85
3258,2020120841,202301,191,0.85
3259,2020120844,202301,51,0.85
3260,2020120845,202301,18,0.85
3261,2020120846,202301,28,0.85
3262,2020120847,202301,84,0.85
3263,2020120848,202301,34,0.85
3264,2020120849,202301,165,0.85
3265,2020120850,202301,98,0.85
3266,2020120851,202301,7,0.85
3267,2020120852,202301,14,0.85
3268,2020120853,202301,11,0.85
3269,2020120854,202301,0,0.85
3270,2020120855,202301,57,0.85
3271,2020120856,202301,47,0.85
3272,2020120857,202301,33,0.85
3273,2020120858,202301,31,0.85
3274,2020120859,202301,0,0.85
3275,2020120861,202301,25,0.85
3276,2020120862,202301,30,0.85
3277,2020120863,202301,0,0.85
3278,2020120865,202301,41,0.85
3279,2020120870,202301,0,0.85
3280,2020120871,202301,90,0.85
3281,2020120873,202301,32,0.85
3282,2020120875,202301,22,0.85
3283,2020120880,202301,27,0.85
3284,2020120885,202301,7,0.85
3285,2020120890,202301,17,0.85
3286,2020120892,202301,88,0.85
3287,2020120893,202301,42,0.85
3288,2020120895,202301,7,0.85
3289,2020120897,202301,47,0.85
3290,2020120898,202301,38,0.85
3291,2020120899,202301,26,0.85
3292,2020120900,202301,21,0.85
3293,2020120901,202301,22,0.85
3294,2020120902,202301,43,0.85
3295,2020120903,202301,51,0.85
3296,2020120904,202301,70,0.85
3297,2020120906,202301,59,0.85
3298,2020120907,202301,28,0.85
3299,2020120910,202301,68,0.85
3300,2020120911,202301,0,0.85
3301,2020120912,202301,8,0.85
3302,2020120913,202301,157,0.85
3303,2020120914,202301,25,0.85
3304,2020120915,202301,183,0.85
3305,2020120917,202301,25,0.85
3306,2020120918,202301,34,0.85
3307,2020120919,202301,0,0.85
3308,2020120921,202301,47,0.85
3309,2020120922,202301,102,0.85
3310,2020120923,202301,46,0.85
3311,2020120924,202301,30,0.85
3312,2020120925,202301,100,0.85
3313,2020120926,202301,137,0.85
3314,2020120927,202301,201,0.85
3315,2020120928,202301,379,0.85
3316,2020120929,202301,79,0.85
3317,2020120930,202301,61,0.85
3318,2020120931,202301,146,0.85
3319,2020120932,202301,77,0.85
3320,2020120933,202301,21,0.85
3321,2020120935,202301,71,0.85
3322,2020120936,202301,63,0.85
3323,2020120937,202301,97,0.85
3324,2020120938,202301,70,0.85
3325,2020120939,202301,79,0.85
3326,2020120940,202301,28,0.85
3327,2020120943,202301,75,0.85
3328,2020120944,202301,47,0.85
3329,2020120945,202301,16,0.85
3330,2020120946,202301,32,0.85
3331,2020120948,202301,49,0.85
3332,2020120949,202301,19,0.85
3333,2020120951,202301,207,0.85
3334,2020120952,202301,31,0.85
3335,2020120953,202301,70,0.85
3336,2020120954,202301,21,0.85
3337,2020120955,202301,34,0.85
3338,2020120956,202301,7,0.85
3339,2020120957,202301,29,0.85
3340,2020120960,202301,209,0.85
3341,2020120970,202301,19,0.85
3342,2020120975,202301,71,0.85
3343,2020120980,202301,72,0.85
3344,2020120981,202301,12,0.85
3345,2020120982,202301,95,0.85
3346,2020120985,202301,0,0.85
3347,2020120990,202301,32,0.85
3348,2020120995,202301,66,0.85
3349,2020121000,202301,121,0.85
3350,2020121001,202301,66,0.85
3351,2020121002,202301,34,0.85
3352,2020121003,202301,58,0.85
3353,2020121004,202301,35,0.85
3354,2020121005,202301,539,0.85
3355,2020121010,202301,44,0.85
3356,2020121015,202301,153,0.85
3357,2020121020,202301,46,0.85
3358,2020121025,202301,95,0.85
3359,2020121030,202301,153,0.85
3360,2020121035,202301,56,0.85
3361,2020121045,202301,59,0.85
3362,2020121050,202301,138,0.85
3363,2020121055,202301,6,0.85
3364,2020121060,202301,83,0.85
3365,2020121062,202301,22,0.85
3366,2020121063,202301,0,0.85
3367,2020121064,202301,50,0.85
3368,2020121065,202301,47,0.85
3369,2020121068,202301,99,0.85
3370,2020121069,202301,98,0.85
3371,2020121070,202301,83,0.85
3372,2020121075,202301,35,0.85
3373,2020121080,202301,10,0.85
3374,2020121081,202301,70,0.85
3375,2020121082,202301,16,0.85
3376,2020121083,202301,41,0.85
3377,2020121085,202301,3,0.85
3378,2020121090,202301,88,0.85
