Count,Secondary Customer Service Drop ID,"From 
Bus ID","To  
Customer ID",Phasing,Installation Type,Length-1         (meters),Length-2         (meters),Conductor Type,"Conductor
Size",Unit (C) 
4168,KSA2020141355,S000054-0000003,2020141355,AN,1,0.5,0,CU,10,AWG
4169,KSA2020141360,S000054-0000003,2020141360,AN,1,0.5,0,CU,10,AWG
4170,KSA2020141370,S000045-000005a,2020141370,AN,1,0.5,0,CU,10,AWG
4171,KSA2020141375,S0092-0007-011B,2020141375,BN,1,0.5,0,CU,10,AWG
4172,KSA2020141395,S000073-0000002,2020141395,BN,1,0.5,0,CU,10,AWG
4173,KSA2020141400,S000054-0000002,2020141400,AN,1,0.5,0,CU,10,AWG
4174,KSA2020141405,S000054-0000002,2020141405,AN,1,0.5,0,CU,10,AWG
4175,KSA2020141410,S000054-0000002,2020141410,AN,1,0.5,0,CU,10,AWG
4176,KSA2020141411,S000054-0000001,2020141411,AN,1,0.5,0,CU,10,AWG
4177,KSA2020141412,S000054-0000001,2020141412,AN,1,0.5,0,CU,10,AWG
4178,KSA2020141416,S000054-0000001,2020141416,AN,1,0.5,0,CU,10,AWG
4179,KSA2020141421,S000045-0000006,2020141421,AN,1,0.5,0,CU,10,AWG
4180,KSA2020141422,S000045-0000006,2020141422,AN,1,0.5,0,CU,10,AWG
4181,KSA2020141423,S000045-0000006,2020141423,AN,1,0.5,0,CU,10,AWG
4182,KSA2020141424,S000054-0000001,2020141424,AN,1,0.5,0,CU,10,AWG
4183,KSA2020141425,S000045-000005a,2020141425,AN,1,0.5,0,CU,10,AWG
4184,KSA2020141426,S000054-0000001,2020141426,AN,1,0.5,0,CU,10,AWG
4185,KSA2020141430,S000045-0000006,2020141430,AN,1,0.5,0,CU,10,AWG
4186,KSA2020141435,S000045-0000006,2020141435,AN,1,0.5,0,CU,10,AWG
4187,KSA2020141436,S000045-0000006,2020141436,AN,1,0.5,0,CU,10,AWG
4188,KSA2020141437,S000045-0000006,2020141437,AN,1,0.5,0,CU,10,AWG
4189,KSA2020141438,S000045-0000006,2020141438,AN,1,0.5,0,CU,10,AWG
4190,KSA2020141439,S000045-0000006,2020141439,AN,1,0.5,0,CU,10,AWG
4191,KSA2020141441,S000045-0000006,2020141441,AN,1,0.5,0,CU,10,AWG
4192,KSA2020141445,S000054-0000007,2020141445,AN,1,0.5,0,CU,10,AWG
4193,KSA2020141450,S000045-000005a,2020141450,AN,1,0.5,0,CU,10,AWG
4194,KSA2020141455,S000045-0000005,2020141455,AN,1,0.5,0,CU,10,AWG
4195,KSA2020141465,S000054-000005e,2020141465,AN,1,0.5,0,CU,10,AWG
4196,KSA2020141466,S000054-000005e,2020141466,AN,1,0.5,0,CU,10,AWG
4197,KSA2020141467,S000054-000005e,2020141467,AN,1,0.5,0,CU,10,AWG
4198,KSA2020141470,S000045-000005a,2020141470,AN,1,0.5,0,CU,10,AWG
4199,KSA2020141473,S000045-000005a,2020141473,AN,1,0.5,0,CU,10,AWG
4200,KSA2020141475,S000045-000005a,2020141475,AN,1,0.5,0,CU,10,AWG
4201,KSA2020141480,S000045-000005a,2020141480,AN,1,0.5,0,CU,10,AWG
4202,KSA2020141485,S000073-0000002,2020141485,BN,1,0.5,0,CU,10,AWG
4203,KSA2020141490,S000045-000005a,2020141490,AN,1,0.5,0,CU,10,AWG
4204,KSA2020141495,S000045-0000005,2020141495,AN,1,0.5,0,CU,10,AWG
4205,KSA2020141500,S000045-0000005,2020141500,AN,1,0.5,0,CU,10,AWG
4206,KSA2020141510,S000045-000005a,2020141510,AN,1,0.5,0,CU,10,AWG
4207,KSA2020141515,S000045-000004a,2020141515,AN,1,0.5,0,CU,10,AWG
4208,KSA2020141516,S000090-0000005,2020141516,BN,1,0.5,0,CU,10,AWG
4209,KSA2020141520,S000045-000004a,2020141520,AN,1,0.5,0,CU,10,AWG
4210,KSA2020141521,S000045-0000004,2020141521,AN,1,0.5,0,CU,10,AWG
4211,KSA2020141522,S000045-0000004,2020141522,AN,1,0.5,0,CU,10,AWG
4212,KSA2020141523,S000045-0000004,2020141523,AN,1,0.5,0,CU,10,AWG
4213,KSA2020141524,S000045-000004a,2020141524,AN,1,0.5,0,CU,10,AWG
4214,KSA2020141525,S000045-000004a,2020141525,AN,1,0.5,0,CU,10,AWG
4215,KSA2020141526,S000045-000004a,2020141526,AN,1,0.5,0,CU,10,AWG
4216,KSA2020141527,S000045-0000004,2020141527,AN,1,0.5,0,CU,10,AWG
4217,KSA2020141529,S000045-000004a,2020141529,AN,1,0.5,0,CU,10,AWG
4218,KSA2020141535,S000054-0000003,2020141535,AN,1,0.5,0,CU,10,AWG
4219,KSA2020141545,S000090-0000010,2020141545,BN,1,0.5,0,CU,10,AWG
4220,KSA2020141550,S000045-0000004,2020141550,AN,1,0.5,0,CU,10,AWG
4221,KSA2020141555,S000073-0000005,2020141555,BN,1,0.5,0,CU,10,AWG
4222,KSA2020141565,S000065-0000004,2020141565,AN,1,0.5,0,CU,10,AWG
4223,KSA2020141570,S000045-0000002,2020141570,AN,1,0.5,0,CU,10,AWG
4224,KSA2020141575,S000045-0000004,2020141575,AN,1,0.5,0,CU,10,AWG
4225,KSA2020141576,S000045-0000002,2020141576,AN,1,0.5,0,CU,10,AWG
4226,KSA2020141577,S000045-0000003,2020141577,AN,1,0.5,0,CU,10,AWG
4227,KSA2020141578,S000045-0000002,2020141578,AN,1,0.5,0,CU,10,AWG
4228,KSA2020141580,S000045-0000002,2020141580,AN,1,0.5,0,CU,10,AWG
4229,KSA2020141585,S000065-0000004,2020141585,AN,1,0.5,0,CU,10,AWG
4230,KSA2020141590,S000045-0000002,2020141590,AN,1,0.5,0,CU,10,AWG
4231,KSA2020141595,S0092-0007-0006,2020141595,BN,1,0.5,0,CU,10,AWG
4232,KSA2020141600,S000045-0000002,2020141600,AN,1,0.5,0,CU,10,AWG
4233,KSA2020141605,S000045-000003A,2020141605,AN,1,0.5,0,CU,10,AWG
4234,KSA2020141610,S000045-0000001,2020141610,AN,1,0.5,0,CU,10,AWG
4235,KSA2020141620,S000045-000001d,2020141620,AN,1,0.5,0,CU,10,AWG
4236,KSA2020141625,S000090-0000005,2020141625,BN,1,0.5,0,CU,10,AWG
4237,KSA2020141630,S000045-0000002,2020141630,AN,1,0.5,0,CU,10,AWG
4238,KSA2020141640,S000045-0000001,2020141640,AN,1,0.5,0,CU,10,AWG
4239,KSA2020141641,S000045-0000001,2020141641,AN,1,0.5,0,CU,10,AWG
4240,KSA2020141642,S000045-0000001,2020141642,AN,1,0.5,0,CU,10,AWG
4241,KSA2020141645,S0092-0007-0006,2020141645,BN,1,0.5,0,CU,10,AWG
4242,KSA2020141660,S000054-000005j,2020141660,AN,1,0.5,0,CU,10,AWG
4243,KSA2020141665,S000045-000001d,2020141665,AN,1,0.5,0,CU,10,AWG
4244,KSA2020141670,S000054-000005g,2020141670,AN,1,0.5,0,CU,10,AWG
4245,KSA2020141675,S000054-000005g,2020141675,AN,1,0.5,0,CU,10,AWG
4246,KSA2020141680,S000054-000005j,2020141680,AN,1,0.5,0,CU,10,AWG
4247,KSA2020141681,S000054-000005j,2020141681,AN,1,0.5,0,CU,10,AWG
4248,KSA2020141682,S000054-000005j,2020141682,AN,1,0.5,0,CU,10,AWG
4249,KSA2020141685,S000045-0000006,2020141685,AN,1,0.5,0,CU,10,AWG
4250,KSA2020141690,S000054-000005j,2020141690,AN,1,0.5,0,CU,10,AWG
4251,KSA2020141695,S000073-0000008,2020141695,BN,1,0.5,0,CU,10,AWG
4252,KSA2020141700,S000054-000005k,2020141700,AN,1,0.5,0,CU,10,AWG
4253,KSA2020141710,S000054-000005k,2020141710,AN,1,0.5,0,CU,10,AWG
4254,KSA2020141715,S000054-000005k,2020141715,AN,1,0.5,0,CU,10,AWG
4255,KSA2020141720,S000054-000005k,2020141720,AN,1,0.5,0,CU,10,AWG
4256,KSA2020141725,S0092-0007-0008,2020141725,BN,1,0.5,0,CU,10,AWG
4257,KSA2020141730,S000054-000005k,2020141730,AN,1,0.5,0,CU,10,AWG
4258,KSA2020141734,S000054-000005j,2020141734,AN,1,0.5,0,CU,10,AWG
4259,KSA2020141735,S000054-000005j,2020141735,AN,1,0.5,0,CU,10,AWG
4260,KSA2020141740,S000054-0000008,2020141740,AN,1,0.5,0,CU,10,AWG
4261,KSA2020141745,S000054-000005e,2020141745,AN,1,0.5,0,CU,10,AWG
4262,KSA2020141750,S000054-0000008,2020141750,AN,1,0.5,0,CU,10,AWG
4263,KSA2020141755,S000054-0000007,2020141755,AN,1,0.5,0,CU,10,AWG
4264,KSA2020141760,S000073-0000008,2020141760,BN,1,0.5,0,CU,10,AWG
4265,KSA2020141770,S000073-0000007,2020141770,BN,1,0.5,0,CU,10,AWG
4266,KSA2020141775,S000073-0000004,2020141775,BN,1,0.5,0,CU,10,AWG
4267,KSA2020141780,S000054-0000008,2020141780,AN,1,0.5,0,CU,10,AWG
4268,KSA2020141785,S000054-0000002,2020141785,AN,1,0.5,0,CU,10,AWG
4269,KSA2020141790,S0092-0007-0007,2020141790,BN,1,0.5,0,CU,10,AWG
4270,KSA2020141795,S000090-000001b,2020141795,BN,1,0.5,0,CU,10,AWG
4271,KSA2020141800,S000054-000005k,2020141800,AN,1,0.5,0,CU,10,AWG
4272,KSA2020141810,S000073-0000003,2020141810,BN,1,0.5,0,CU,10,AWG
4273,KSA2020141815,S000065-000002c,2020141815,AN,1,0.5,0,CU,10,AWG
4274,KSA2020141830,S000065-000002c,2020141830,AN,1,0.5,0,CU,10,AWG
4275,KSA2020141835,S000054-000005k,2020141835,AN,1,0.5,0,CU,10,AWG
4276,KSA2020141840,S000065-0000002,2020141840,AN,1,0.5,0,CU,10,AWG
4277,KSA2020141845,S000054-0000007,2020141845,AN,1,0.5,0,CU,10,AWG
4278,KSA2020141850,S000054-0000007,2020141850,AN,1,0.5,0,CU,10,AWG
4279,KSA2020141851,S0092-0007-0006,2020141851,BN,1,0.5,0,CU,10,AWG
4280,KSA2020141852,S000045-000005a,2020141852,AN,1,0.5,0,CU,10,AWG
4281,KSA2020141854,S000065-0000001,2020141854,AN,1,0.5,0,CU,10,AWG
4282,KSA2020141855,S000054-0000007,2020141855,AN,1,0.5,0,CU,10,AWG
4283,KSA2020141857,S000065-0000004,2020141857,AN,1,0.5,0,CU,10,AWG
4284,KSA2020141858,S000045-000005a,2020141858,AN,1,0.5,0,CU,10,AWG
4285,KSA2020141860,S000054-0000007,2020141860,AN,1,0.5,0,CU,10,AWG
4286,KSA2020141861,S000090-0000002,2020141861,BN,1,0.5,0,CU,10,AWG
4287,KSA2020141862,S000054-000005i,2020141862,AN,1,0.5,0,CU,10,AWG
4288,KSA2020141863,S000054-000005k,2020141863,AN,1,0.5,0,CU,10,AWG
4289,KSA2020141864,S000054-0000007,2020141864,AN,1,0.5,0,CU,10,AWG
4290,KSA2020141865,S0092-0007-0007,2020141865,BN,1,0.5,0,CU,10,AWG
4291,KSA2020141866,S000054-0000007,2020141866,AN,1,0.5,0,CU,10,AWG
4292,KSA2020141867,S000073-0000001,2020141867,BN,1,0.5,0,CU,10,AWG
4293,KSA2020141869,S000073-0000002,2020141869,BN,1,73.0,0,ACSR,2,AWG
4294,KSA2020141870,S000054-0000004,2020141870,AN,1,0.5,0,CU,10,AWG
4295,KSA2020141871,S000090-0000011,2020141871,BN,1,0.5,0,CU,10,AWG
4296,KSA2020141872,S000045-000003A,2020141872,AN,1,0.5,0,CU,10,AWG
4297,KSA2020141873,S0092-0007-0009,2020141873,BN,1,0.5,0,CU,10,AWG
4298,KSA2020141874,S000065-000002a,2020141874,AN,1,0.5,0,CU,10,AWG
4299,KSA2020141875,S000054-000005d,2020141875,AN,1,0.5,0,CU,10,AWG
4300,KSA2020141876,S000045-000004a,2020141876,AN,1,0.5,0,CU,10,AWG
4301,KSA2020141877,S000054-000005a,2020141877,AN,1,0.5,0,CU,10,AWG
4302,KSA2020141878,S000054-000005d,2020141878,AN,1,0.5,0,CU,10,AWG
4303,KSA2020141879,S000054-000005d,2020141879,AN,2,79.0,0,ACSR,2,AWG
4304,KSA2020141880,S0092-0007-0009,2020141880,BN,1,0.5,0,CU,10,AWG
4305,KSA2020141881,S0092-0007-0008,2020141881,BN,1,64.0,0,ACSR,2,AWG
4306,KSA2020141883,S000045-000004a,2020141883,AN,1,0.5,0,CU,10,AWG
4307,KSA2020141884,S000090-0000006,2020141884,BN,1,0.5,0,CU,10,AWG
4308,KSA2020141885,S000054-000005d,2020141885,AN,1,0.5,0,CU,10,AWG
4309,KSA2020141886,S0092-0007-0003,2020141886,BN,1,0.5,0,CU,10,AWG
4310,KSA2020141887,S000065-000002a,2020141887,AN,1,0.5,0,CU,10,AWG
4311,KSA2020141888,S000065-000002a,2020141888,AN,2,82.0,0,ACSR,2,AWG
4312,KSA2020141889,S000065-000002a,2020141889,AN,1,0.5,0,CU,10,AWG
4313,KSA2020141891,S000090-0000006,2020141891,BN,1,0.5,0,CU,10,AWG
4314,KSA2020141892,S000090-0000006,2020141892,BN,1,123.0,0,ACSR,2,AWG
4315,KSA2020141893,S000065-000002a,2020141893,AN,1,0.5,0,CU,10,AWG
4316,KSA2020141894,S0092-0007-0003,2020141894,BN,1,0.5,0,CU,10,AWG
4317,KSA2020141895,S000090-0000011,2020141895,BN,1,0.5,0,CU,10,AWG
4318,KSA2020141896,S0092-0007-0003,2020141896,BN,1,0.5,0,CU,10,AWG
4319,KSA2020141897,S000090-000001a,2020141897,BN,1,0.5,0,CU,10,AWG
4320,KSA2020141898,S000090-0000002,2020141898,BN,1,0.5,0,CU,10,AWG
4321,KSA2020141899,S0092-0007-0008,2020141899,BN,1,0.5,0,CU,10,AWG
4322,KSA2020141900,S000090-0000002,2020141900,BN,2,55.0,0,ACSR,2,AWG
4323,KSA2020141901,S000090-0000011,2020141901,BN,2,55.0,0,ACSR,2,AWG
4324,KSA2020141902,S0092-0007-0006,2020141902,BN,2,55.0,0,ACSR,2,AWG
4325,KSA2020141903,S0092-0007-0006,2020141903,BN,2,55.0,0,ACSR,2,AWG
4326,KSA2020141904,S000090-0000007,2020141904,BN,2,55.0,0,ACSR,2,AWG
4327,KSA2020141905,S000045-000004a,2020141905,AN,2,55.0,0,ACSR,2,AWG
4328,KSA2020141906,S000045-000004a,2020141906,AN,2,55.0,0,ACSR,2,AWG
4329,KSA2020141907,S000045-000004a,2020141907,AN,2,55.0,0,ACSR,2,AWG
4330,KSA2020141908,S000073-0000004,2020141908,BN,1,0.5,0,CU,10,AWG
4331,KSA2020141909,S000073-0000004,2020141909,BN,1,0.5,0,CU,10,AWG
4332,KSA2020141910,S000073-0000004,2020141910,BN,1,65.0,0,ACSR,2,AWG
4333,KSA2020141911,S000090-0000012,2020141911,BN,1,65.0,0,ACSR,2,AWG
4334,KSA2020141912,S000090-0000012,2020141912,BN,1,65.0,0,ACSR,2,AWG
4335,KSA2020141913,S000090-000001b,2020141913,BN,1,65.0,0,ACSR,2,AWG
4336,KSA2020141914,S0092-0007-0007,2020141914,BN,1,65.0,0,ACSR,2,AWG
4337,KSA2020141915,S0092-0007-0008,2020141915,BN,1,65.0,0,ACSR,2,AWG
4338,KSA2020141916,S0092-0007-0008,2020141916,BN,1,65.0,0,ACSR,2,AWG
4339,KSA2020141917,S0092-0007-0003,2020141917,BN,1,65.0,0,ACSR,2,AWG
4340,KSA2020141918,S0092-0007-0006,2020141918,BN,1,65.0,0,ACSR,2,AWG
4341,KSA2020141919,S000090-0000002,2020141919,BN,1,65.0,0,ACSR,2,AWG
4342,KSA2020141920,S000090-0000005,2020141920,BN,1,65.0,0,ACSR,2,AWG
4343,KSA2020141921,S000090-0000008,2020141921,BN,1,65.0,0,ACSR,2,AWG
4344,KSA2020141922,S000090-0000008,2020141922,BN,1,65.0,0,ACSR,2,AWG
4345,KSA2020141923,S000090-0000008,2020141923,BN,1,65.0,0,ACSR,2,AWG
4346,KSA2020141924,S000090-0000008,2020141924,BN,1,65.0,0,ACSR,2,AWG
4347,KSA2020141925,S000090-0000010,2020141925,BN,1,65.0,0,ACSR,2,AWG
4348,KSA2020141926,S000090-0000011,2020141926,BN,1,65.0,0,ACSR,2,AWG
4349,KSA2020141928,S000073-0000004,2020141928,BN,1,65.0,0,ACSR,2,AWG
4350,KSA2020141929,S000090-0000008,2020141929,BN,1,65.0,0,ACSR,2,AWG
4351,KSA2020141930,S000090-000001a,2020141930,BN,1,65.0,0,ACSR,2,AWG
4352,KSA2020141931,S000090-0000008,2020141931,BN,1,65.0,0,ACSR,2,AWG
4353,KSA2020141932,S000090-0000009,2020141932,BN,1,65.0,0,ACSR,2,AWG
4354,KSA2020141933,S0092-0007-0007,2020141933,BN,1,65.0,0,ACSR,2,AWG
4355,KSA2020141934,S000090-000001b,2020141934,BN,1,65.0,0,ACSR,2,AWG
4356,KSA2020141935,S000090-0000008,2020141935,BN,1,65.0,0,ACSR,2,AWG
4357,KSA2020141936,S000073-0000004,2020141936,BN,1,65.0,0,ACSR,2,AWG
4358,KSA2020141937,S000073-0000004,2020141937,BN,1,65.0,0,ACSR,2,AWG
4359,KSA2020141938,S0092-0007-0008,2020141938,BN,1,65.0,0,ACSR,2,AWG
4360,KSA2020141940,S000073-0000004,2020141940,BN,1,65.0,0,ACSR,2,AWG
4361,KSA2020141941,S000073-0000004,2020141941,BN,1,65.0,0,ACSR,2,AWG
4362,KSA2020141942,S000090-0000006,2020141942,BN,1,65.0,0,ACSR,2,AWG
4363,KSA2020141943,S000090-0000008,2020141943,BN,1,65.0,0,ACSR,2,AWG
4364,KSA2020141944,S000073-0000004,2020141944,BN,1,65.0,0,ACSR,2,AWG
4365,KSA2020141945,S000073-0000004,2020141945,BN,1,65.0,0,ACSR,2,AWG
4366,KSA2020141946,S000073-0000004,2020141946,BN,1,65.0,0,ACSR,2,AWG
4367,KSA2020141947,S000073-0000004,2020141947,BN,1,65.0,0,ACSR,2,AWG
4368,KSA2020141948,S000073-0000004,2020141948,BN,1,65.0,0,ACSR,2,AWG
4369,KSA2020141949,S000073-0000004,2020141949,BN,1,65.0,0,ACSR,2,AWG
4370,KSA2020141950,S0092-0007-0006,2020141950,BN,1,65.0,0,ACSR,2,AWG
4371,KSA2020141951,S000073-0000004,2020141951,BN,1,65.0,0,ACSR,2,AWG
4372,KSA2020141952,S000090-0000012,2020141952,BN,1,65.0,0,ACSR,2,AWG
4373,KSA2020141953,S000073-0000004,2020141953,BN,1,65.0,0,ACSR,2,AWG
4374,KSA2020141954,S000073-0000004,2020141954,BN,1,65.0,0,ACSR,2,AWG
4375,KSA2020141955,S0092-0007-0003,2020141955,BN,1,65.0,0,ACSR,2,AWG
4376,KSA2020141956,S000073-0000004,2020141956,BN,1,65.0,0,ACSR,2,AWG
4377,KSA2020141957,S000073-0000004,2020141957,BN,1,65.0,0,ACSR,2,AWG
4378,KSA2020141958,S0092-0007-0007,2020141958,BN,1,65.0,0,ACSR,2,AWG
4379,KSA2020141959,S000073-0000004,2020141959,BN,1,65.0,0,ACSR,2,AWG
4380,KSA2020141960,S0092-0007-0008,2020141960,BN,1,65.0,0,ACSR,2,AWG
4381,KSA2020150010,S0100-0006-0002,2020150010,CN,1,0.5,0,CU,10,AWG
4382,KSA2020150015,S0100-0006-0002,2020150015,CN,1,0.5,0,CU,10,AWG
4383,KSA2020150016,S0100-0006-0002,2020150016,CN,1,0.5,0,CU,10,AWG
4384,KSA2020150017,S0100-0006-0002,2020150017,CN,1,0.5,0,CU,10,AWG
4385,KSA2020150018,S0100-0006-0002,2020150018,CN,1,0.5,0,CU,10,AWG
4386,KSA2020150020,S0100-0006-0003,2020150020,CN,1,0.5,0,CU,10,AWG
4387,KSA2020150021,S0100-0006-0003,2020150021,CN,1,0.5,0,CU,10,AWG
4388,KSA2020150023,S0100-0006-0004,2020150023,CN,1,0.5,0,CU,10,AWG
4389,KSA2020150025,S0100-0006-0004,2020150025,CN,1,0.5,0,CU,10,AWG
4390,KSA2020150030,S0100-0006-0004,2020150030,CN,1,0.5,0,CU,10,AWG
4391,KSA2020150031,S0100-0006-0004,2020150031,CN,1,0.5,0,CU,10,AWG
4392,KSA2020150032,S0100-0006-0004,2020150032,CN,1,0.5,0,CU,10,AWG
4393,KSA2020150040,S0100-0006-0004,2020150040,CN,1,0.5,0,CU,10,AWG
4394,KSA2020150041,S0100-0006-0004,2020150041,CN,1,0.5,0,CU,10,AWG
4395,KSA2020150045,S0100-0006-0005,2020150045,CN,1,0.5,0,CU,10,AWG
4396,KSA2020150049,S0100-0006-0005,2020150049,CN,1,0.5,0,CU,10,AWG
4397,KSA2020150055,S0100-0006-0004,2020150055,CN,1,0.5,0,CU,10,AWG
4398,KSA2020150060,S0100-0006-0004,2020150060,CN,1,0.5,0,CU,10,AWG
4399,KSA2020150070,S0100-0006-0004,2020150070,CN,1,0.5,0,CU,10,AWG
4400,KSA2020150090,S0100-0006-0005,2020150090,CN,1,0.5,0,CU,10,AWG
4401,KSA2020150100,S0100-0006-0005,2020150100,CN,1,0.5,0,CU,10,AWG
4402,KSA2020150110,S0100-0006-0005,2020150110,CN,1,0.5,0,CU,10,AWG
4403,KSA2020150112,S0100-0006-006b,2020150112,CN,1,0.5,0,CU,10,AWG
4404,KSA2020150113,S0100-0006-006b,2020150113,CN,1,0.5,0,CU,10,AWG
4405,KSA2020150115,S0100-0016-0004,2020150115,CN,1,0.5,0,CU,10,AWG
4406,KSA2020150120,S0100-0006-0005,2020150120,CN,1,0.5,0,CU,10,AWG
4407,KSA2020150121,S0100-0006-0005,2020150121,CN,1,0.5,0,CU,10,AWG
4408,KSA2020150122,S0100-0006-0005,2020150122,CN,1,0.5,0,CU,10,AWG
4409,KSA2020150123,S0100-0006-0005,2020150123,CN,1,0.5,0,CU,10,AWG
4410,KSA2020150124,S0100-0006-0005,2020150124,CN,1,0.5,0,CU,10,AWG
4411,KSA2020150125,S0100-0006-0005,2020150125,CN,1,0.5,0,CU,10,AWG
4412,KSA2020150126,S0100-0006-0005,2020150126,CN,1,0.5,0,CU,10,AWG
4413,KSA2020150127,S0100-0006-0005,2020150127,CN,1,0.5,0,CU,10,AWG
4414,KSA2020150128,S0100-0006-0005,2020150128,CN,1,0.5,0,CU,10,AWG
4415,KSA2020150129,S0100-0006-0005,2020150129,CN,1,0.5,0,CU,10,AWG
4416,KSA2020150131,S0100-0006-0005,2020150131,CN,1,0.5,0,CU,10,AWG
4417,KSA2020150135,S0100-0028-0011,2020150135,CN,1,0.5,0,CU,10,AWG
4418,KSA2020150140,S0100-0006-0005,2020150140,CN,1,0.5,0,CU,10,AWG
4419,KSA2020150145,S0100-0006-0004,2020150145,CN,1,0.5,0,CU,10,AWG
4420,KSA2020150155,S0100-0006-006a,2020150155,CN,1,0.5,0,CU,10,AWG
4421,KSA2020150156,S0100-0006-006a,2020150156,CN,1,0.5,0,CU,10,AWG
4422,KSA2020150159,S0100-0006-0006,2020150159,CN,1,0.5,0,CU,10,AWG
4423,KSA2020150160,S0100-0006-006b,2020150160,CN,1,0.5,0,CU,10,AWG
4424,KSA2020150161,S0100-0006-006b,2020150161,CN,1,0.5,0,CU,10,AWG
4425,KSA2020150162,S0100-0006-006b,2020150162,CN,1,0.5,0,CU,10,AWG
4426,KSA2020150163,S0100-0006-006b,2020150163,CN,1,0.5,0,CU,10,AWG
4427,KSA2020150165,S0100-0006-006b,2020150165,CN,1,0.5,0,CU,10,AWG
4428,KSA2020150166,S0100-0028-010c,2020150166,CN,1,0.5,0,CU,10,AWG
4429,KSA2020150167,S0100-0006-006b,2020150167,CN,1,0.5,0,CU,10,AWG
4430,KSA2020150168,S0100-0006-006a,2020150168,CN,1,0.5,0,CU,10,AWG
4431,KSA2020150169,S0100-0006-006b,2020150169,CN,1,0.5,0,CU,10,AWG
4432,KSA2020150170,S0100-0006-0007,2020150170,CN,1,0.5,0,CU,10,AWG
4433,KSA2020150171,S0100-0006-0007,2020150171,CN,1,0.5,0,CU,10,AWG
4434,KSA2020150174,S0100-0006-0007,2020150174,CN,1,0.5,0,CU,10,AWG
4435,KSA2020150180,S0100-0006-0007,2020150180,CN,1,0.5,0,CU,10,AWG
4436,KSA2020150185,S0100-030i-0014,2020150185,CN,1,0.5,0,CU,10,AWG
4437,KSA2020150195,S0100-0006-0008,2020150195,CN,1,0.5,0,CU,10,AWG
4438,KSA2020150200,S0100-0006-0007,2020150200,CN,1,0.5,0,CU,10,AWG
4439,KSA2020150205,S0100-030i-007a,2020150205,CN,1,0.5,0,CU,10,AWG
4440,KSA2020150210,S0100-0006-0008,2020150210,CN,1,0.5,0,CU,10,AWG
4441,KSA2020150220,S0100-0006-0008,2020150220,CN,1,0.5,0,CU,10,AWG
4442,KSA2020150225,S0100-0016-003c,2020150225,CN,1,0.5,0,CU,10,AWG
4443,KSA2020150235,S0100-0028-010b,2020150235,CN,1,0.5,0,CU,10,AWG
4444,KSA2020150240,S0100-0006-0008,2020150240,CN,1,0.5,0,CU,10,AWG
4445,KSA2020150246,S0100-0006-0008,2020150246,CN,1,0.5,0,CU,10,AWG
4446,KSA2020150250,S0100-0006-0011,2020150250,CN,1,0.5,0,CU,10,AWG
4447,KSA2020150255,S0100-030i-0011,2020150255,CN,1,0.5,0,CU,10,AWG
4448,KSA2020150260,S0100-0006-0011,2020150260,CN,1,0.5,0,CU,10,AWG
4449,KSA2020150265,S0100-0006-0011,2020150265,CN,1,0.5,0,CU,10,AWG
4450,KSA2020150270,S0100-0006-0011,2020150270,CN,1,0.5,0,CU,10,AWG
4451,KSA2020150273,S0100-0006-0011,2020150273,CN,1,0.5,0,CU,10,AWG
4452,KSA2020150274,S0100-0006-0011,2020150274,CN,1,0.5,0,CU,10,AWG
4453,KSA2020150275,S0100-0006-0011,2020150275,CN,1,0.5,0,CU,10,AWG
4454,KSA2020150280,S0100-0016-0002,2020150280,CN,1,0.5,0,CU,10,AWG
4455,KSA2020150285,S0100-0016-003a,2020150285,CN,1,0.5,0,CU,10,AWG
4456,KSA2020150290,S0100-0016-0002,2020150290,CN,1,0.5,0,CU,10,AWG
4457,KSA2020150295,S0100-0016-0002,2020150295,CN,1,0.5,0,CU,10,AWG
4458,KSA2020150297,S0100-0006-0011,2020150297,CN,1,0.5,0,CU,10,AWG
4459,KSA2020150301,S0100-0016-0003,2020150301,CN,1,0.5,0,CU,10,AWG
4460,KSA2020150303,S0100-0016-0002,2020150303,CN,1,0.5,0,CU,10,AWG
4461,KSA2020150305,S0100-0016-003a,2020150305,CN,1,0.5,0,CU,10,AWG
4462,KSA2020150306,S0100-0016-0002,2020150306,CN,1,0.5,0,CU,10,AWG
4463,KSA2020150307,S0100-0016-003a,2020150307,CN,1,0.5,0,CU,10,AWG
4464,KSA2020150310,S0100-0016-0003,2020150310,CN,1,0.5,0,CU,10,AWG
4465,KSA2020150315,S0100-0016-003b,2020150315,CN,1,0.5,0,CU,10,AWG
4466,KSA2020150316,S0100-0016-003c,2020150316,CN,1,0.5,0,CU,10,AWG
4467,KSA2020150319,S0100-0016-003c,2020150319,CN,1,0.5,0,CU,10,AWG
4468,KSA2020150320,S0100-0016-003c,2020150320,CN,1,0.5,0,CU,10,AWG
4469,KSA2020150321,S0100-0016-003b,2020150321,CN,1,0.5,0,CU,10,AWG
4470,KSA2020150322,S0100-0016-003c,2020150322,CN,1,0.5,0,CU,10,AWG
4471,KSA2020150323,S0100-0016-003c,2020150323,CN,1,0.5,0,CU,10,AWG
4472,KSA2020150324,S0100-0016-003c,2020150324,CN,1,0.5,0,CU,10,AWG
4473,KSA2020150325,S0100-0016-003c,2020150325,CN,1,0.5,0,CU,10,AWG
4474,KSA2020150326,S0100-0016-003c,2020150326,CN,1,0.5,0,CU,10,AWG
